year,origin,export_val,import_val,dest
2017,colombia,1124545.5,0.0,Iceland
1969,colombia,62000.0,0.0,Jamaica
1973,colombia,18000.0,0.0,Jamaica
2000,colombia,97050.0,0.0,Jamaica
2001,colombia,83620.0,0.0,Jamaica
2002,colombia,109237.0,0.0,Jamaica
2003,colombia,6890.0,0.0,Jamaica
2006,colombia,51269.0,0.0,Jamaica
2013,colombia,47989.0,0.0,Jamaica
2014,colombia,137630.0,0.0,Jamaica
2015,colombia,195819.0,0.0,Jamaica
2016,colombia,491011.0,0.0,Jamaica
2017,colombia,604671.5,0.0,Jamaica
1969,colombia,0.0,3000.0,Mexico
1986,colombia,0.0,29000.0,Mexico
1991,colombia,0.0,89888.0,Mexico
1992,colombia,0.0,89744.0,Mexico
1994,colombia,361911.0,13653.0,Mexico
1994,colombia,595766.0,9096.0,Mexico
1995,colombia,1242667.0,124944.0,Mexico
1995,colombia,96509.0,12000.0,Mexico
1996,colombia,1743771.0,59350.0,Mexico
1996,colombia,204080.0,9218.0,Mexico
1997,colombia,1275414.0,232847.0,Mexico
1997,colombia,467603.0,0.0,Mexico
1998,colombia,1400000.0,256000.0,Mexico
1998,colombia,516000.0,0.0,Mexico
1999,colombia,1048683.0,103664.0,Mexico
1999,colombia,211397.0,349023.0,Mexico
2000,colombia,545768.0,77613.0,Mexico
2000,colombia,770283.0,55.0,Mexico
2001,colombia,1793714.0,117327.0,Mexico
2001,colombia,550532.0,70382.0,Mexico
2002,colombia,1459493.0,167830.0,Mexico
2002,colombia,12457.0,0.0,Mexico
2003,colombia,2092145.0,145119.0,Mexico
2003,colombia,21057.0,0.0,Mexico
2004,colombia,3014479.0,193059.0,Mexico
2004,colombia,678440.0,0.0,Mexico
2005,colombia,4680622.0,247322.0,Mexico
2005,colombia,1105321.0,51131.0,Mexico
2006,colombia,6740609.0,208525.0,Mexico
2006,colombia,1231690.0,0.0,Mexico
2007,colombia,6913371.0,312554.0,Mexico
2007,colombia,1333242.0,0.0,Mexico
2008,colombia,9282780.0,250543.0,Mexico
2008,colombia,1959075.0,10.0,Mexico
2009,colombia,9324087.0,304057.0,Mexico
2009,colombia,2145354.0,0.0,Mexico
2010,colombia,10121441.0,253901.0,Mexico
2010,colombia,2176451.0,128363.0,Mexico
2011,colombia,13830032.0,412412.0,Mexico
2011,colombia,3564331.0,0.0,Mexico
2012,colombia,14294672.0,566085.0,Mexico
2012,colombia,4030872.0,1002.0,Mexico
2013,colombia,13850610.0,872430.0,Mexico
2013,colombia,3915478.0,0.0,Mexico
2014,colombia,14964392.0,789276.0,Mexico
2014,colombia,11282084.0,0.0,Mexico
2015,colombia,23991533.0,482582.0,Mexico
2015,colombia,16729444.0,0.0,Mexico
2016,colombia,18177585.0,1389001.0,Mexico
2016,colombia,11849502.0,0.0,Mexico
2017,colombia,6678675.0,0.0,Mexico
1970,colombia,3000.0,0.0,Cyprus
1975,colombia,16000.0,0.0,Cyprus
1986,colombia,23255.0,0.0,Cyprus
1992,colombia,8293.0,0.0,Cyprus
1994,colombia,70944.0,0.0,Cyprus
1997,colombia,1404.0,0.0,Cyprus
1999,colombia,708.0,0.0,Cyprus
1999,colombia,10676.0,0.0,Cyprus
2000,colombia,1130.0,0.0,Cyprus
2000,colombia,49813.0,0.0,Cyprus
2001,colombia,2211.0,0.0,Cyprus
2001,colombia,30075.0,0.0,Cyprus
2002,colombia,12489.0,0.0,Cyprus
2002,colombia,188.0,0.0,Cyprus
2003,colombia,19584.0,0.0,Cyprus
2003,colombia,27195.0,0.0,Cyprus
2004,colombia,1822.0,0.0,Cyprus
2004,colombia,44573.0,0.0,Cyprus
2013,colombia,30646.0,0.0,Cyprus
2017,colombia,188348.5,0.0,Cyprus
1970,colombia,1000.0,0.0,Indonesia
1971,colombia,2000.0,0.0,Indonesia
1999,colombia,1922.0,0.0,Indonesia
2001,colombia,28688.0,0.0,Indonesia
2001,colombia,30390.0,0.0,Indonesia
2002,colombia,127256.0,0.0,Indonesia
2002,colombia,32718.0,0.0,Indonesia
2003,colombia,644.0,27648.0,Indonesia
2004,colombia,42615.0,0.0,Indonesia
2004,colombia,6808.0,0.0,Indonesia
2005,colombia,48528.0,0.0,Indonesia
2005,colombia,9261.0,274220.0,Indonesia
2006,colombia,1902.0,0.0,Indonesia
2006,colombia,190117.0,0.0,Indonesia
2007,colombia,21848.0,0.0,Indonesia
2007,colombia,16495.0,0.0,Indonesia
2008,colombia,118450.0,0.0,Indonesia
2009,colombia,11077.0,0.0,Indonesia
2010,colombia,18601.0,0.0,Indonesia
2010,colombia,156733.0,0.0,Indonesia
2011,colombia,639783.0,0.0,Indonesia
2011,colombia,109468.0,0.0,Indonesia
2012,colombia,462855.0,0.0,Indonesia
2013,colombia,226380.0,41.0,Indonesia
2013,colombia,60188.0,0.0,Indonesia
2014,colombia,85250.0,0.0,Indonesia
2015,colombia,6.0,0.0,Indonesia
2015,colombia,78848.0,0.0,Indonesia
2016,colombia,129975.0,5861.0,Indonesia
2017,colombia,66175.5,0.0,Indonesia
1970,colombia,173000.0,0.0,South Korea
1971,colombia,173000.0,0.0,South Korea
1972,colombia,686000.0,0.0,South Korea
1973,colombia,430000.0,0.0,South Korea
1974,colombia,407000.0,0.0,South Korea
1975,colombia,456000.0,0.0,South Korea
1976,colombia,225000.0,0.0,South Korea
1977,colombia,1342000.0,0.0,South Korea
1978,colombia,2815000.0,0.0,South Korea
1979,colombia,3347000.0,0.0,South Korea
1980,colombia,4938000.0,0.0,South Korea
1981,colombia,1868000.0,0.0,South Korea
1982,colombia,4762000.0,0.0,South Korea
1983,colombia,2950000.0,0.0,South Korea
1984,colombia,4181019.0,0.0,South Korea
1985,colombia,9948242.0,0.0,South Korea
1986,colombia,7247599.0,0.0,South Korea
1987,colombia,5504338.0,0.0,South Korea
1988,colombia,96606.0,0.0,South Korea
1988,colombia,2643649.0,0.0,South Korea
1989,colombia,156998.0,0.0,South Korea
1989,colombia,7271337.0,0.0,South Korea
1990,colombia,450096.0,0.0,South Korea
1990,colombia,8502790.0,0.0,South Korea
1991,colombia,614820.0,0.0,South Korea
1991,colombia,12464927.0,0.0,South Korea
1992,colombia,1322665.0,0.0,South Korea
1992,colombia,10925156.0,0.0,South Korea
1993,colombia,1530074.0,0.0,South Korea
1993,colombia,11484527.0,0.0,South Korea
1994,colombia,554354.0,0.0,South Korea
1994,colombia,21835627.0,0.0,South Korea
1995,colombia,590692.0,0.0,South Korea
1995,colombia,27752405.0,0.0,South Korea
1996,colombia,523693.0,0.0,South Korea
1996,colombia,18952026.0,0.0,South Korea
1997,colombia,192425.0,0.0,South Korea
1997,colombia,16631309.0,0.0,South Korea
1998,colombia,212000.0,0.0,South Korea
1998,colombia,18457000.0,0.0,South Korea
1999,colombia,244756.0,0.0,South Korea
1999,colombia,16360901.0,0.0,South Korea
2000,colombia,460967.0,0.0,South Korea
2000,colombia,15266005.0,0.0,South Korea
2001,colombia,339202.0,0.0,South Korea
2001,colombia,9960082.0,0.0,South Korea
2002,colombia,278175.0,0.0,South Korea
2002,colombia,8268836.0,0.0,South Korea
2003,colombia,257789.0,0.0,South Korea
2003,colombia,9242160.0,0.0,South Korea
2004,colombia,376827.0,0.0,South Korea
2004,colombia,13732429.0,0.0,South Korea
2005,colombia,252073.0,0.0,South Korea
2005,colombia,24552565.0,0.0,South Korea
2006,colombia,564360.0,0.0,South Korea
2006,colombia,23050120.0,0.0,South Korea
2007,colombia,1478555.0,4709.0,South Korea
2007,colombia,27805169.0,0.0,South Korea
2008,colombia,2458462.0,0.0,South Korea
2008,colombia,38050841.0,0.0,South Korea
2009,colombia,2329521.0,0.0,South Korea
2009,colombia,44993146.0,0.0,South Korea
2010,colombia,3164437.0,125.0,South Korea
2010,colombia,59158544.0,0.0,South Korea
2011,colombia,5225643.0,0.0,South Korea
2011,colombia,97074486.0,0.0,South Korea
2012,colombia,5425354.0,0.0,South Korea
2012,colombia,56451773.0,0.0,South Korea
2013,colombia,5541865.0,0.0,South Korea
2013,colombia,47590498.0,0.0,South Korea
2014,colombia,3058834.0,0.0,South Korea
2014,colombia,79172560.0,0.0,South Korea
2015,colombia,3960542.0,0.0,South Korea
2015,colombia,69654200.0,0.0,South Korea
2016,colombia,5036596.0,219.0,South Korea
2016,colombia,89945900.0,0.0,South Korea
2017,colombia,96390498.5,0.0,South Korea
1970,colombia,9000.0,0.0,Lebanon
1971,colombia,28000.0,0.0,Lebanon
1973,colombia,18000.0,0.0,Lebanon
1992,colombia,113164.0,0.0,Lebanon
1993,colombia,28675.0,0.0,Lebanon
1995,colombia,310710.0,0.0,Lebanon
1996,colombia,87815.0,0.0,Lebanon
1997,colombia,942.0,0.0,Lebanon
1997,colombia,583222.0,0.0,Lebanon
1998,colombia,495000.0,0.0,Lebanon
1999,colombia,509458.0,0.0,Lebanon
2000,colombia,34915.0,0.0,Lebanon
2000,colombia,294190.0,0.0,Lebanon
2001,colombia,37834.0,0.0,Lebanon
2001,colombia,428164.0,0.0,Lebanon
2002,colombia,90060.0,0.0,Lebanon
2002,colombia,381757.0,0.0,Lebanon
2003,colombia,18060.0,0.0,Lebanon
2003,colombia,357630.0,0.0,Lebanon
2004,colombia,14449.0,0.0,Lebanon
2004,colombia,461808.0,473.0,Lebanon
2005,colombia,59739.0,0.0,Lebanon
2005,colombia,810981.0,704.0,Lebanon
2006,colombia,6008.0,0.0,Lebanon
2006,colombia,518956.0,0.0,Lebanon
2007,colombia,19236.0,0.0,Lebanon
2007,colombia,890638.0,0.0,Lebanon
2008,colombia,14493.0,0.0,Lebanon
2008,colombia,1317572.0,1098.0,Lebanon
2009,colombia,726735.0,991.0,Lebanon
2010,colombia,1040300.0,365.0,Lebanon
2011,colombia,0.0,1404.0,Lebanon
2011,colombia,1438716.0,1164.0,Lebanon
2012,colombia,0.0,2167.0,Lebanon
2012,colombia,1376891.0,929.0,Lebanon
2013,colombia,0.0,898.0,Lebanon
2013,colombia,1189365.0,1489.0,Lebanon
2014,colombia,0.0,670.0,Lebanon
2014,colombia,1736027.0,1787.0,Lebanon
2015,colombia,0.0,1574.0,Lebanon
2015,colombia,1813250.0,1243.0,Lebanon
2016,colombia,0.0,1479.0,Lebanon
2016,colombia,1473439.0,1922.0,Lebanon
2017,colombia,1756423.0,4177.5,Lebanon
1970,colombia,10000.0,0.0,Uruguay
1971,colombia,106000.0,0.0,Uruguay
1972,colombia,62000.0,0.0,Uruguay
1973,colombia,180000.0,0.0,Uruguay
1974,colombia,119000.0,0.0,Uruguay
1975,colombia,59000.0,0.0,Uruguay
1976,colombia,318000.0,0.0,Uruguay
1977,colombia,240000.0,0.0,Uruguay
1979,colombia,41000.0,0.0,Uruguay
1980,colombia,81000.0,0.0,Uruguay
1981,colombia,6000.0,0.0,Uruguay
1981,colombia,132000.0,0.0,Uruguay
1982,colombia,37000.0,0.0,Uruguay
1984,colombia,11429.0,0.0,Uruguay
1985,colombia,92628.0,0.0,Uruguay
1986,colombia,192262.0,0.0,Uruguay
1988,colombia,22062.0,0.0,Uruguay
1989,colombia,35506.0,0.0,Uruguay
1990,colombia,35736.0,0.0,Uruguay
1991,colombia,39214.0,0.0,Uruguay
1991,colombia,47175.0,0.0,Uruguay
1992,colombia,174502.0,0.0,Uruguay
1992,colombia,12157.0,0.0,Uruguay
1993,colombia,248704.0,0.0,Uruguay
1993,colombia,58469.0,0.0,Uruguay
1994,colombia,277469.0,0.0,Uruguay
1994,colombia,88993.0,0.0,Uruguay
1995,colombia,293150.0,0.0,Uruguay
1995,colombia,112423.0,0.0,Uruguay
1996,colombia,507773.0,0.0,Uruguay
1996,colombia,73267.0,0.0,Uruguay
1997,colombia,287260.0,0.0,Uruguay
1997,colombia,46794.0,0.0,Uruguay
1998,colombia,294000.0,0.0,Uruguay
1999,colombia,219462.0,0.0,Uruguay
1999,colombia,39099.0,0.0,Uruguay
2000,colombia,172419.0,0.0,Uruguay
2001,colombia,107606.0,0.0,Uruguay
2001,colombia,1916.0,0.0,Uruguay
2002,colombia,21744.0,0.0,Uruguay
2002,colombia,22448.0,0.0,Uruguay
2004,colombia,32448.0,0.0,Uruguay
2005,colombia,1217.0,0.0,Uruguay
2005,colombia,2797.0,0.0,Uruguay
2007,colombia,128498.0,0.0,Uruguay
2008,colombia,46596.0,0.0,Uruguay
2008,colombia,21880.0,0.0,Uruguay
2009,colombia,142149.0,0.0,Uruguay
2009,colombia,113.0,0.0,Uruguay
2010,colombia,107537.0,0.0,Uruguay
2011,colombia,149620.0,116779.0,Uruguay
2011,colombia,50986.0,0.0,Uruguay
2012,colombia,288690.0,0.0,Uruguay
2012,colombia,72134.0,0.0,Uruguay
2013,colombia,355640.0,0.0,Uruguay
2013,colombia,133188.0,0.0,Uruguay
2014,colombia,336007.0,0.0,Uruguay
2014,colombia,46544.0,0.0,Uruguay
2015,colombia,457962.0,0.0,Uruguay
2015,colombia,117132.0,0.0,Uruguay
2016,colombia,345693.0,0.0,Uruguay
2016,colombia,106214.0,0.0,Uruguay
2017,colombia,179559.5,0.0,Uruguay
1971,colombia,3000.0,0.0,Niger
1972,colombia,2000.0,0.0,Niger
1973,colombia,10000.0,0.0,Niger
1973,colombia,4000.0,0.0,Niger
1981,colombia,1000.0,0.0,Niger
1972,colombia,3000.0,0.0,Nigeria
1973,colombia,1000.0,0.0,Nigeria
2014,colombia,65303.0,0.0,Nigeria
2014,colombia,2652.0,0.0,Nigeria
2015,colombia,2040.0,0.0,Nigeria
2016,colombia,12996.0,0.0,Nigeria
2016,colombia,1544.0,0.0,Nigeria
1973,colombia,1000.0,0.0,New Caledonia
1974,colombia,2000.0,0.0,New Caledonia
1976,colombia,2000.0,0.0,New Caledonia
1981,colombia,1000.0,0.0,New Caledonia
1982,colombia,26000.0,0.0,New Caledonia
1999,colombia,2897.0,0.0,New Caledonia
1999,colombia,23171.0,0.0,New Caledonia
2000,colombia,12093.0,0.0,New Caledonia
2000,colombia,23437.0,0.0,New Caledonia
2001,colombia,5079.0,0.0,New Caledonia
2001,colombia,29408.0,0.0,New Caledonia
2002,colombia,14459.0,0.0,New Caledonia
2002,colombia,19521.0,0.0,New Caledonia
2003,colombia,13747.0,0.0,New Caledonia
2003,colombia,6673.0,0.0,New Caledonia
2004,colombia,15837.0,0.0,New Caledonia
2004,colombia,15701.0,0.0,New Caledonia
2005,colombia,9607.0,0.0,New Caledonia
2005,colombia,25257.0,0.0,New Caledonia
2006,colombia,16291.0,0.0,New Caledonia
2006,colombia,26114.0,0.0,New Caledonia
2007,colombia,11486.0,0.0,New Caledonia
2007,colombia,32739.0,0.0,New Caledonia
2008,colombia,15834.0,0.0,New Caledonia
2008,colombia,18094.0,0.0,New Caledonia
2009,colombia,13251.0,0.0,New Caledonia
2009,colombia,25851.0,0.0,New Caledonia
2010,colombia,18807.0,0.0,New Caledonia
2010,colombia,13741.0,0.0,New Caledonia
1974,colombia,63000.0,0.0,Zambia
1974,colombia,47000.0,0.0,Portugal
1978,colombia,27000.0,0.0,Portugal
1979,colombia,101000.0,0.0,Portugal
1980,colombia,29000.0,0.0,Portugal
1981,colombia,11000.0,0.0,Portugal
1982,colombia,8000.0,0.0,Portugal
1983,colombia,18000.0,0.0,Portugal
1985,colombia,38541.0,0.0,Portugal
1986,colombia,119742.0,0.0,Portugal
1987,colombia,261250.0,0.0,Portugal
1988,colombia,47738.0,0.0,Portugal
1989,colombia,2415.0,0.0,Portugal
1989,colombia,395277.0,0.0,Portugal
1990,colombia,913655.0,0.0,Portugal
1991,colombia,664753.0,0.0,Portugal
1992,colombia,3986.0,0.0,Portugal
1992,colombia,408761.0,0.0,Portugal
1993,colombia,1335.0,0.0,Portugal
1993,colombia,1446613.0,0.0,Portugal
1994,colombia,1718.0,0.0,Portugal
1994,colombia,2347918.0,0.0,Portugal
1995,colombia,2297880.0,0.0,Portugal
1996,colombia,3199843.0,0.0,Portugal
1997,colombia,181712.0,0.0,Portugal
1997,colombia,4759553.0,0.0,Portugal
1998,colombia,5273000.0,0.0,Portugal
1999,colombia,3203576.0,0.0,Portugal
2000,colombia,2983876.0,0.0,Portugal
2001,colombia,2660058.0,0.0,Portugal
2002,colombia,1410440.0,0.0,Portugal
2003,colombia,1949032.0,0.0,Portugal
2004,colombia,1872024.0,0.0,Portugal
2005,colombia,2563084.0,0.0,Portugal
2006,colombia,3662249.0,0.0,Portugal
2007,colombia,6617288.0,0.0,Portugal
2008,colombia,6144037.0,0.0,Portugal
2009,colombia,4074970.0,0.0,Portugal
2010,colombia,23687.0,0.0,Portugal
2010,colombia,1235300.0,0.0,Portugal
2011,colombia,3312.0,0.0,Portugal
2011,colombia,2430833.0,0.0,Portugal
2012,colombia,1205282.0,0.0,Portugal
2013,colombia,482.0,0.0,Portugal
2013,colombia,1868546.0,0.0,Portugal
2014,colombia,4232.0,0.0,Portugal
2014,colombia,2690271.0,0.0,Portugal
2015,colombia,2111716.0,0.0,Portugal
2016,colombia,1692763.0,0.0,Portugal
2017,colombia,4743424.5,0.0,Portugal
1974,colombia,27000.0,0.0,Belize
1975,colombia,40000.0,0.0,Belize
1976,colombia,51000.0,0.0,Belize
1976,colombia,1000.0,0.0,Belize
1977,colombia,331000.0,0.0,Belize
1979,colombia,120000.0,0.0,Belize
1980,colombia,53000.0,0.0,Belize
1980,colombia,27000.0,0.0,Belize
1981,colombia,369000.0,0.0,Belize
1981,colombia,67000.0,0.0,Belize
1982,colombia,393000.0,0.0,Belize
1983,colombia,20000.0,0.0,Belize
2002,colombia,47811.0,0.0,Belize
2004,colombia,62398.0,0.0,Belize
2005,colombia,41357.0,0.0,Belize
2006,colombia,79986.0,0.0,Belize
2007,colombia,122693.0,0.0,Belize
2008,colombia,85361.0,0.0,Belize
2009,colombia,16006.0,0.0,Belize
2010,colombia,141854.0,0.0,Belize
2011,colombia,37193.0,0.0,Belize
2012,colombia,70107.0,0.0,Belize
2013,colombia,106704.0,0.0,Belize
2014,colombia,110726.0,0.0,Belize
2015,colombia,154111.0,0.0,Belize
2016,colombia,75316.0,0.0,Belize
1975,colombia,183000.0,0.0,Ghana
1976,colombia,183000.0,0.0,Ghana
1975,colombia,70000.0,0.0,Chad
1976,colombia,47000.0,0.0,Tunisia
1981,colombia,35000.0,0.0,Tunisia
1985,colombia,448572.0,0.0,Tunisia
1988,colombia,23673.0,0.0,Tunisia
1989,colombia,25655.0,0.0,Tunisia
1999,colombia,113361.0,0.0,Tunisia
2000,colombia,21244.0,0.0,Tunisia
2005,colombia,8784.0,0.0,Tunisia
2006,colombia,61628.0,0.0,Tunisia
2007,colombia,73458.0,0.0,Tunisia
2008,colombia,212805.0,0.0,Tunisia
2016,colombia,3985.0,0.0,Tunisia
1976,colombia,46000.0,0.0,Jordan
1976,colombia,272000.0,0.0,Jordan
1979,colombia,39000.0,0.0,Jordan
1980,colombia,15000.0,0.0,Jordan
1986,colombia,340176.0,0.0,Jordan
1992,colombia,19914.0,0.0,Jordan
1994,colombia,267097.0,0.0,Jordan
1997,colombia,93360.0,0.0,Jordan
2001,colombia,533313.0,0.0,Jordan
2002,colombia,30718.0,0.0,Jordan
2002,colombia,466509.0,0.0,Jordan
2003,colombia,18968.0,0.0,Jordan
2003,colombia,289696.0,0.0,Jordan
2004,colombia,152207.0,0.0,Jordan
2005,colombia,250397.0,0.0,Jordan
2006,colombia,514620.0,0.0,Jordan
2007,colombia,6660.0,0.0,Jordan
2007,colombia,856282.0,0.0,Jordan
2008,colombia,25400.0,0.0,Jordan
2008,colombia,1796730.0,0.0,Jordan
2009,colombia,24956.0,0.0,Jordan
2009,colombia,1528907.0,0.0,Jordan
2010,colombia,29763.0,0.0,Jordan
2010,colombia,1396071.0,0.0,Jordan
2011,colombia,1283447.0,0.0,Jordan
2012,colombia,1805938.0,0.0,Jordan
2013,colombia,2381656.0,0.0,Jordan
2014,colombia,2003526.0,0.0,Jordan
2015,colombia,6108709.0,0.0,Jordan
2016,colombia,1526172.0,0.0,Jordan
2017,colombia,4035338.5,0.0,Jordan
1976,colombia,1000.0,0.0,Malaysia
1984,colombia,820.0,0.0,Malaysia
1985,colombia,995.0,0.0,Malaysia
1987,colombia,19761.0,0.0,Malaysia
1988,colombia,630.0,0.0,Malaysia
1989,colombia,555872.0,0.0,Malaysia
1990,colombia,2376900.0,0.0,Malaysia
1991,colombia,439276.0,0.0,Malaysia
1992,colombia,1544640.0,0.0,Malaysia
1993,colombia,0.0,2845.0,Malaysia
1993,colombia,3186537.0,0.0,Malaysia
1994,colombia,1269090.0,0.0,Malaysia
1995,colombia,58060.0,0.0,Malaysia
1996,colombia,44312.0,0.0,Malaysia
1996,colombia,33795.0,0.0,Malaysia
1997,colombia,57121.0,0.0,Malaysia
1997,colombia,110627.0,0.0,Malaysia
1998,colombia,123000.0,0.0,Malaysia
1999,colombia,94542.0,0.0,Malaysia
1999,colombia,23839.0,0.0,Malaysia
2000,colombia,194150.0,0.0,Malaysia
2000,colombia,161415.0,0.0,Malaysia
2001,colombia,324529.0,0.0,Malaysia
2001,colombia,161469.0,0.0,Malaysia
2002,colombia,459255.0,0.0,Malaysia
2002,colombia,41261.0,0.0,Malaysia
2003,colombia,671897.0,0.0,Malaysia
2003,colombia,11690.0,0.0,Malaysia
2004,colombia,713770.0,0.0,Malaysia
2004,colombia,25008.0,0.0,Malaysia
2005,colombia,461571.0,0.0,Malaysia
2005,colombia,5521.0,0.0,Malaysia
2006,colombia,885547.0,0.0,Malaysia
2006,colombia,106153.0,0.0,Malaysia
2007,colombia,1670356.0,0.0,Malaysia
2007,colombia,84308.0,0.0,Malaysia
2008,colombia,2886990.0,0.0,Malaysia
2008,colombia,97466.0,0.0,Malaysia
2009,colombia,3600324.0,184583.0,Malaysia
2009,colombia,80946.0,0.0,Malaysia
2010,colombia,976595.0,837874.0,Malaysia
2010,colombia,1327891.0,0.0,Malaysia
2011,colombia,5308569.0,2714102.0,Malaysia
2011,colombia,2147540.0,0.0,Malaysia
2012,colombia,2013463.0,4664303.0,Malaysia
2012,colombia,2091954.0,0.0,Malaysia
2013,colombia,2465944.0,3601936.0,Malaysia
2013,colombia,3760768.0,0.0,Malaysia
2014,colombia,3598992.0,7656742.0,Malaysia
2014,colombia,13534227.0,597.0,Malaysia
2015,colombia,1720554.0,10061920.0,Malaysia
2015,colombia,32090598.0,0.0,Malaysia
2016,colombia,2958940.0,10266553.0,Malaysia
2016,colombia,15012755.0,0.0,Malaysia
2017,colombia,19363446.5,0.0,Malaysia
1976,colombia,321000.0,0.0,Malta
1977,colombia,637000.0,0.0,Malta
1991,colombia,5122.0,0.0,Malta
1992,colombia,58517.0,0.0,Malta
1992,colombia,9705.0,0.0,Malta
1993,colombia,11128.0,0.0,Malta
1994,colombia,2778.0,0.0,Malta
1995,colombia,11404.0,0.0,Malta
1996,colombia,10244.0,0.0,Malta
1997,colombia,21638.0,0.0,Malta
1999,colombia,4683.0,0.0,Malta
1999,colombia,915.0,0.0,Malta
2001,colombia,5823.0,0.0,Malta
2001,colombia,8435.0,0.0,Malta
2002,colombia,7282.0,0.0,Malta
2002,colombia,5214.0,0.0,Malta
2003,colombia,7583.0,0.0,Malta
2003,colombia,4802.0,0.0,Malta
2004,colombia,3231.0,0.0,Malta
2010,colombia,8.0,0.0,Malta
1976,colombia,44000.0,0.0,Suriname
1980,colombia,65000.0,0.0,Suriname
1981,colombia,58000.0,0.0,Suriname
1981,colombia,88000.0,0.0,Suriname
1982,colombia,46000.0,0.0,Suriname
1983,colombia,11000.0,0.0,Suriname
1992,colombia,13983.0,0.0,Suriname
1993,colombia,3093.0,0.0,Suriname
1995,colombia,196610.0,0.0,Suriname
1995,colombia,9593.0,0.0,Suriname
1996,colombia,320267.0,0.0,Suriname
1996,colombia,2399.0,0.0,Suriname
1997,colombia,374720.0,0.0,Suriname
1998,colombia,375000.0,0.0,Suriname
1999,colombia,388893.0,0.0,Suriname
1999,colombia,3060.0,0.0,Suriname
2000,colombia,151112.0,0.0,Suriname
2001,colombia,284361.0,0.0,Suriname
2002,colombia,121260.0,0.0,Suriname
2003,colombia,82173.0,0.0,Suriname
2004,colombia,144375.0,0.0,Suriname
2005,colombia,192095.0,0.0,Suriname
2005,colombia,8220.0,0.0,Suriname
2006,colombia,200940.0,0.0,Suriname
2007,colombia,244102.0,0.0,Suriname
2007,colombia,915.0,0.0,Suriname
2008,colombia,258796.0,0.0,Suriname
2009,colombia,372374.0,0.0,Suriname
2010,colombia,199650.0,0.0,Suriname
2011,colombia,289563.0,0.0,Suriname
2012,colombia,339291.0,0.0,Suriname
2013,colombia,274742.0,0.0,Suriname
2014,colombia,276439.0,0.0,Suriname
2015,colombia,149242.0,0.0,Suriname
2016,colombia,173859.0,0.0,Suriname
2016,colombia,2343.0,0.0,Suriname
2017,colombia,5528.5,0.0,Suriname
1977,colombia,2241000.0,0.0,Mauritius
1994,colombia,11615.0,0.0,Mauritius
1997,colombia,4776.0,0.0,Mauritius
1999,colombia,17663.0,0.0,Mauritius
2006,colombia,42282.0,0.0,Mauritius
2007,colombia,133.0,0.0,Mauritius
2007,colombia,48228.0,0.0,Mauritius
2008,colombia,954.0,0.0,Mauritius
2008,colombia,45745.0,0.0,Mauritius
2009,colombia,758.0,0.0,Mauritius
2009,colombia,51959.0,0.0,Mauritius
2010,colombia,1536.0,0.0,Mauritius
2010,colombia,41960.0,0.0,Mauritius
1977,colombia,94000.0,0.0,Bahamas
1980,colombia,27000.0,0.0,Bahamas
1981,colombia,74000.0,0.0,Bahamas
1982,colombia,28000.0,0.0,Bahamas
1997,colombia,144167.0,0.0,Bahamas
1998,colombia,144000.0,0.0,Bahamas
2001,colombia,198116.0,0.0,Bahamas
1978,colombia,23816000.0,0.0,Algeria
1979,colombia,32850000.0,0.0,Algeria
1980,colombia,63553000.0,0.0,Algeria
1981,colombia,26743000.0,0.0,Algeria
1982,colombia,16294000.0,0.0,Algeria
1983,colombia,5709000.0,0.0,Algeria
1984,colombia,22125289.0,0.0,Algeria
1985,colombia,27929869.0,0.0,Algeria
1986,colombia,15896.0,0.0,Algeria
1987,colombia,11132962.0,0.0,Algeria
1988,colombia,16026229.0,0.0,Algeria
1993,colombia,5001.0,0.0,Algeria
1993,colombia,9284.0,0.0,Algeria
1994,colombia,8109.0,0.0,Algeria
1994,colombia,57432.0,0.0,Algeria
1996,colombia,9740.0,0.0,Algeria
2001,colombia,35640.0,0.0,Algeria
2002,colombia,27847.0,0.0,Algeria
2002,colombia,707.0,0.0,Algeria
2003,colombia,263.0,0.0,Algeria
